League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
English League 1,2024-12-29,12:00:00,Bolton,Lincoln,2.14,2.32,3.5,4.0,3.5,3.75,1.79,1.9,2.1,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884762,48322.0,148737.0,58805.0,1.237477236,1.237477246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 2,2024-12-29,12:00:00,Tranmere,Barrow,2.5,1000.0,2.34,3.2,3.05,3.6,1.64,1.81,2.24,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33886277,54004.0,62647.0,58805.0,1.237498290,1.237498335,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Watford,Cardiff,2.04,2.06,4.1,4.3,3.65,3.7,1.95,2.04,1.98,2.06,1.8,1.9,2.12,2.26,12.5,18.5,13.5,19.0,19.0,48.0,34.0,100.0,8.0,9.8,7.0,8.4,14.5,22.0,27.0,180.0,9.8,12.5,9.0,12.0,14.0,24.0,30.0,70.0,16.5,34.0,15.0,28.0,23.0,80.0,38.0,130.0,11.0,14.5,34.0,60.0,60.0,1000.0,33884960,56301.0,79343.0,58805.0,1.237484399,1.237484409,1.237484398,1.237484408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Bristol City,Portsmouth,1.73,1.74,5.4,5.8,4.1,4.2,1.95,2.02,1.98,2.06,1.91,2.06,1.96,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884979,69745.0,58344.0,58805.0,1.237484903,1.237484913,1.237484902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Stoke,Sunderland,3.45,3.55,2.28,2.32,3.6,3.65,1.83,1.88,2.14,2.2,1.89,1.96,2.04,2.12,11.0,13.0,8.0,9.6,12.5,14.5,20.0,55.0,11.0,13.0,7.2,8.0,9.8,11.5,22.0,42.0,18.5,30.0,13.0,19.0,17.0,28.0,25.0,55.0,32.0,75.0,24.0,100.0,36.0,65.0,42.0,140.0,25.0,130.0,18.0,34.0,60.0,1000.0,33884973,69720.0,62783.0,58805.0,1.237485191,1.237485201,1.237485190,1.237485200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Oxford Utd,Plymouth,1.97,1.98,4.3,4.5,3.65,3.85,2.0,2.14,1.87,2.0,1.78,1.88,2.14,2.3,13.5,16.5,14.5,21.0,21.0,60.0,36.0,110.0,8.6,10.5,7.6,8.4,15.5,23.0,40.0,60.0,10.5,14.0,9.4,12.0,15.5,23.0,44.0,70.0,18.0,29.0,14.5,26.0,23.0,85.0,36.0,120.0,10.5,12.5,40.0,60.0,60.0,1000.0,33884975,256171.0,148733.0,58805.0,1.237485011,1.237485021,1.237485010,1.237485020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Coventry,Millwall,1.83,1.86,5.0,5.3,3.8,3.85,1.68,1.79,2.28,2.48,2.1,2.24,1.8,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884969,48043.0,56036.0,58805.0,1.237485587,1.237485597,1.237485586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Swansea,Luton,2.28,2.34,3.4,3.55,3.55,3.65,1.82,1.89,2.12,2.22,1.85,1.96,2.04,2.18,11.0,14.0,11.0,13.5,19.5,25.0,30.0,80.0,8.4,9.4,6.8,7.6,12.5,15.5,24.0,48.0,12.0,14.5,9.8,11.5,17.0,21.0,29.0,65.0,20.0,32.0,22.0,28.0,34.0,48.0,40.0,130.0,18.5,22.0,36.0,120.0,60.0,1000.0,33884971,62683.0,223467.0,58805.0,1.237485299,1.237485309,1.237485298,1.237485308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Shrewsbury,Northampton,2.06,2.26,3.55,4.7,1.09,3.75,1.81,1.92,2.08,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884759,148735.0,5034.0,58805.0,1.237477800,1.237477810,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,12:00:00,Blackburn,Hull,2.08,2.1,4.2,4.3,3.55,3.6,1.79,1.9,2.12,2.28,1.95,2.02,1.98,2.06,11.0,12.5,11.5,13.5,23.0,32.0,36.0,110.0,7.6,8.6,6.8,7.8,13.5,17.0,29.0,370.0,10.5,13.0,9.6,11.0,17.5,21.0,34.0,80.0,20.0,25.0,19.5,25.0,36.0,220.0,44.0,160.0,16.0,19.5,34.0,85.0,60.0,1000.0,33884967,48350.0,70385.0,58805.0,1.237484093,1.237484103,1.237484092,1.237484102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Birmingham,Blackpool,1.46,1.59,6.6,8.4,3.95,5.4,2.1,2.38,1.72,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884769,48759.0,64964.0,58805.0,1.237476498,1.237476508,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Huddersfield,Burton Albion,1.41,1.48,8.2,9.8,4.8,5.6,2.14,2.4,1.71,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884768,78984.0,28592.0,58805.0,1.237476822,1.237476832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Reading,Mansfield,2.58,2.68,2.76,2.9,3.6,3.85,2.16,2.7,1.69,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884771,103122.0,69716.0,58805.0,1.237476390,1.237476400,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Peterborough,Barnsley,2.96,3.15,2.36,2.4,3.85,4.1,2.28,3.25,1.53,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884755,18563.0,1117.0,58805.0,1.237477929,1.237477939,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Leyton Orient,Cambridge Utd,1.67,1.7,5.7,8.0,3.65,4.2,1.73,1.9,2.12,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884765,69717.0,256400.0,58805.0,1.237477128,1.237477138,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Wrexham,Wigan,1.84,1.97,4.6,5.4,3.4,3.85,1.71,1.87,2.16,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884750,63604.0,69746.0,58805.0,1.237478166,1.237478176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English League 1,2024-12-29,12:00:00,Exeter,Crawley Town,1.73,1.81,4.9,5.7,3.9,4.1,2.02,2.2,1.83,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884774,66243.0,266068.0,58805.0,1.237476282,1.237476292,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Primeira Liga,2024-12-29,12:30:00,Farense,Guimaraes,4.6,4.9,1.93,1.97,3.6,3.75,1.76,1.89,2.12,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33888541,48788.0,50085.0,58805.0,1.237545358,1.237545368,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Primeira Liga,2024-12-29,12:30:00,Rio Ave,CD Nacional Funchal,2.22,2.28,3.7,3.85,3.45,3.55,1.74,1.9,2.12,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33888735,495321.0,22012893.0,58805.0,1.237546703,1.237546713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Segunda Liga,2024-12-29,12:30:00,Maritimo,Oliveirense,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1000.0,1.01,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33886386,0.0,0.0,0.0,0,1.237501219,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-29,13:15:00,Catanzaro,Salernitana,2.18,2.46,3.5,4.3,3.25,3.55,1.77,2.04,1.96,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33887976,522058.0,60303.0,58805.0,1.237542129,1.237542174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-29,13:15:00,Cittadella,Palermo,3.55,4.2,2.26,2.46,3.15,3.2,1.68,1.8,2.26,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33887977,60295.0,60307.0,58805.0,1.237542039,1.237542084,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-29,13:15:00,Juve Stabia,Frosinone,2.14,2.32,4.0,4.6,3.0,3.35,1.54,1.64,2.56,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33887982,1270340.0,924268.0,58805.0,1.237541949,1.237541994,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie A,2024-12-29,14:00:00,Juventus,Fiorentina,1.99,2.02,4.5,4.7,3.5,3.6,1.8,1.84,2.18,2.26,1.97,2.04,1.97,2.04,10.5,12.0,12.5,14.5,21.0,55.0,38.0,130.0,7.4,8.0,7.0,7.8,15.5,18.5,30.0,970.0,10.0,11.0,9.8,10.5,18.5,22.0,34.0,90.0,20.0,23.0,20.0,23.0,38.0,46.0,42.0,170.0,15.0,17.5,34.0,95.0,60.0,1000.0,33871051,52475015.0,676467.0,58805.0,1.237255018,1.237255002,1.237255017,1.237255027,0.0,0.0,0.0,0.0,10.5,12.5,1.09,1.11,3.4,3.55,1.39,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.237255023,1.237255005
English Premier League,2024-12-29,14:15:00,West Ham,Liverpool,8.0,8.2,1.42,1.43,5.8,5.9,3.15,3.35,1.43,1.46,1.65,1.7,2.42,2.54,30.0,40.0,12.5,14.0,10.5,11.0,12.5,14.0,36.0,42.0,12.5,14.0,9.8,10.5,12.0,12.5,34.0,80.0,25.0,28.0,18.0,20.0,21.0,24.0,48.0,250.0,36.0,90.0,32.0,65.0,55.0,70.0,55.0,65.0,4.0,4.4,55.0,480.0,33884775,48756.0,56323.0,58805.0,1.237478510,1.237478436,1.237478508,1.237478557,4.1,6.4,1.18,1.32,27.0,36.0,1.03,1.04,7.6,8.8,1.13,1.15,3.35,3.4,1.14,1.15,1.2,1.21,1.237478512,1.237478531,1.237478541,1.237478440
Scottish Premiership,2024-12-29,14:15:00,Dundee Utd,Aberdeen,2.34,2.52,3.1,3.55,3.45,3.75,1.93,2.2,1.83,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33892195,48818.0,1189.0,58805.0,1.237584211,1.237584221,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Championship,2024-12-29,14:45:00,Derby,Leeds,6.2,6.8,1.62,1.65,4.3,4.4,1.82,1.88,2.12,2.22,2.12,2.28,1.79,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884970,48325.0,48317.0,58805.0,1.237485479,1.237485489,1.237485478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Egyptian Premier,2024-12-29,15:00:00,Zamalek,Al Ittihad (EGY),1.63,1.88,2.14,1000.0,3.0,1000.0,1.55,1.81,2.22,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33891001,5174134.0,7023879.0,58805.0,1.237569305,1.237569350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Portuguese Primeira Liga,2024-12-29,15:00:00,Braga,Casa Pia,1.39,1.43,8.4,9.8,5.5,5.6,2.06,2.24,1.8,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33886632,48799.0,616839.0,58805.0,1.237503789,1.237503799,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-29,15:30:00,Sampdoria,Pisa,2.64,3.05,2.78,3.25,3.15,3.5,1.72,1.85,2.16,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33888005,60311.0,501200.0,58805.0,1.237542219,1.237542264,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie A,2024-12-29,16:45:00,AC Milan,Roma,2.32,2.36,3.4,3.45,3.55,3.6,2.02,2.06,1.95,1.99,1.76,1.81,2.24,2.32,13.5,15.0,12.0,13.5,20.0,24.0,30.0,75.0,9.8,10.5,7.2,7.8,12.5,14.0,23.0,40.0,13.5,15.0,10.0,11.0,15.5,17.5,26.0,60.0,19.0,30.0,20.0,25.0,24.0,46.0,36.0,120.0,16.0,18.5,23.0,40.0,60.0,1000.0,33871068,127991.0,56967.0,58805.0,1.237255639,1.237255623,1.237255638,1.237255648,0.0,0.0,0.0,0.0,12.5,15.5,1.07,1.09,3.95,4.2,1.31,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.237255644,1.237255626
English Championship,2024-12-29,17:00:00,Middlesbrough,Burnley,2.48,2.52,3.2,3.25,3.4,3.5,1.78,1.87,2.16,2.3,1.86,1.97,2.02,2.18,10.5,12.0,10.0,11.5,15.0,26.0,32.0,75.0,8.6,9.6,6.8,7.6,12.5,16.5,26.0,95.0,13.0,17.0,10.5,14.0,14.5,27.0,34.0,70.0,21.0,50.0,19.5,42.0,29.0,60.0,46.0,150.0,18.0,34.0,27.0,120.0,95.0,1000.0,33884957,74303.0,56299.0,58805.0,1.237484507,1.237484517,1.237484506,1.237484516,0.0,0.0,0.0,0.0,9.4,13.5,1.08,1.11,3.35,3.65,1.37,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.237484511,1.237484521
Portuguese Primeira Liga,2024-12-29,17:30:00,Sporting Lisbon,Benfica,2.62,2.7,2.74,2.86,3.75,3.8,2.18,2.48,1.68,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33888557,52495073.0,48783.0,58805.0,1.237545142,1.237545152,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
