League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
German 3 Liga,2024-12-21,10:00:00,Unterhaching,Dynamo Dresden,4.1,600.0,1.55,1.75,4.1,950.0,2.28,2.92,1.57,1.78,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33867859,64371.0,498543.0,58805.0,1.237205909,1.237205954,1.237205993,1.237205918,1.01,1000.0,1.01,1000.0,4.0,1000.0,1.01,1.34,2.28,1000.0,1.01,1.78,2.32,3.05,1.16,1.25,1.23,1.32,1.237205910,1.237205912,1.237205913,1.237205957
German 3 Liga,2024-12-21,10:00:00,Viktoria Koln,SV Sandhausen,2.42,2.94,2.48,3.3,3.65,5.5,2.14,2.56,1.64,1.88,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33867856,6542379.0,2047448.0,58805.0,1.237206000,1.237206045,1.237206084,1.237206009,1.01,1000.0,1.01,1000.0,3.75,1000.0,1.01,1.36,3.75,6.4,1.18,1.36,1.48,1.68,1.51,1.71,1.29,1.38,1.237206001,1.237206003,1.237206004,1.237206048
German 3 Liga,2024-12-21,10:00:00,Rot-Weiss Essen,Stuttgart II,1.88,2.08,3.6,4.2,3.95,4.6,2.44,2.76,1.56,1.7,1.01,1000.0,2.0,3.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33870373,886332.0,6507690.0,58805.0,1.237245411,1.237245456,1.237245495,1.237245420,1.01,1000.0,1.01,1000.0,2.44,1000.0,1.01,1.7,2.44,1000.0,1.01,1.7,1.31,1.39,1.92,2.14,1.27,1.34,1.237245412,1.237245414,1.237245415,1.237245459
German 3 Liga,2024-12-21,10:00:00,Erzgebirge,1860 Munich,2.26,2.72,2.74,3.75,3.6,5.2,2.04,2.4,1.71,1.97,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33868452,476499.0,2443.0,58805.0,1.237220368,1.237220413,1.237220452,1.237220377,1.01,1000.0,1.01,1000.0,3.55,1000.0,1.01,1.4,2.06,1000.0,1.01,1.95,1.41,1.58,1.58,1.8,1.31,1.39,1.237220369,1.237220371,1.237220372,1.237220416
German 3 Liga,2024-12-21,10:00:00,Dortmund II,Saarbrucken,2.96,3.8,2.14,2.64,2.96,3.8,2.08,2.8,1.6,1.8,1.01,1000.0,1.98,3.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33870811,5394150.0,110687.0,58805.0,1.237251567,1.237251612,1.237251651,1.237251576,1.01,5.3,1.01,1.58,2.08,1000.0,1.01,1.8,2.08,1000.0,1.01,1.8,1.65,1.88,1.36,1.51,1.36,1.4,1.237251568,1.237251570,1.237251571,1.237251615
Italian Serie C,2024-12-21,11:00:00,Arzignanochiampo,Triestina,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877455,0.0,0.0,0.0,0.0,1.237365492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portuguese Segunda Liga,2024-12-21,11:00:00,Portimonense,Academico de Viseu,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1000.0,1.01,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33873159,0.0,0.0,0.0,0.0,1.237299480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2024-12-21,11:00:00,Union Clodiense Chioggia,Lecco,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877465,0.0,0.0,0.0,0.0,1.237364772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2024-12-21,11:00:00,Renate,Aurora Pro Patria 1919,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877464,0.0,0.0,0.0,0.0,1.237364862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2024-12-21,11:00:00,Lumezzane,SS Virtus Verona 1921,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877461,0.0,0.0,0.0,0.0,1.237365132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie B,2024-12-21,11:00:00,Mantova,Frosinone,2.52,2.84,2.54,3.3,3.3,3.7,1.72,1.98,2.02,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868027,924269.0,924268.0,58805.0,1.237207719,1.237207729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2024-12-21,11:00:00,Novara,Feralpisalo,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1000.0,1.01,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877458,0.0,0.0,0.0,0.0,1.237365402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie B,2024-12-21,11:00:00,Carrarese,Cosenza,2.64,3.1,2.96,3.35,2.78,3.55,1.58,1.68,2.46,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870158,5727549.0,60302.0,58805.0,1.237239561,1.237239571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie B,2024-12-21,11:00:00,SSD Bari,Sudtirol,1.96,2.1,4.2,1000.0,2.98,3.5,1.53,1.63,2.58,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868029,20830801.0,4893599.0,58805.0,1.237207611,1.237207621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie B,2024-12-21,11:00:00,Sassuolo,Palermo,1.84,1.95,4.0,4.6,3.9,4.4,2.22,2.44,1.7,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870168,2013140.0,60307.0,58805.0,1.237240377,1.237240399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algerian Ligue 1,2024-12-21,11:00:00,Olympique Akbou,MC El Bayadh,1.76,1000.0,1.1,1000.0,1.24,1000.0,1.12,1000.0,1.01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33876542,55868423.0,16731248.0,58805.0,1.237352004,1.237352049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie A,2024-12-21,11:00:00,Torino,Bologna,3.55,3.6,2.56,2.58,2.98,3.0,1.53,1.56,2.78,2.9,2.24,2.28,1.79,1.8,7.6,8.2,7.0,7.8,13.5,15.5,23.0,40.0,8.8,9.8,6.4,6.6,11.0,13.0,32.0,38.0,20.0,23.0,14.5,16.0,21.0,25.0,34.0,85.0,32.0,75.0,29.0,55.0,38.0,110.0,48.0,260.0,34.0,80.0,36.0,42.0,60.0,1000.0,33853671,44503.0,199545.0,58805.0,1.236992483,1.236992467,1.236992482,1.236992492,0.0,0.0,0.0,0.0,6.8,9.4,1.13,1.16,2.62,2.78,1.56,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236992488,1.236992470
Croatian 1 HNL,2024-12-21,11:00:00,HNK Gorica,Lokomotiva,3.25,4.0,2.26,2.6,3.05,3.8,1.74,2.02,1.99,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868025,6692727.0,4057235.0,58805.0,1.237211361,1.237211406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan Premier League,2024-12-21,11:30:00,Sabail,Zira,4.8,1000.0,1.04,1.85,3.5,1000.0,1.7,2.22,1.81,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875135,14003203.0,10135613.0,58805.0,1.237327741,1.237327786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Bundesliga,2024-12-21,11:30:00,Holstein Kiel,Augsburg,3.2,3.3,2.42,2.44,3.55,3.6,1.95,2.06,1.96,2.06,1.78,1.85,2.18,2.28,12.5,14.5,9.6,10.5,14.0,15.5,21.0,34.0,11.5,13.0,7.2,8.0,10.0,11.5,22.0,26.0,19.0,22.0,12.5,14.0,16.0,18.0,24.0,48.0,28.0,65.0,22.0,36.0,27.0,60.0,38.0,120.0,21.0,34.0,17.5,20.0,100.0,1000.0,33853705,247830.0,498560.0,58805.0,1.236993042,1.236993026,1.236993041,1.236993051,0.0,0.0,0.0,0.0,11.0,18.0,1.07,1.09,3.85,4.1,1.32,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236993047,1.236993029
German Bundesliga,2024-12-21,11:30:00,Eintracht Frankfurt,Mainz,1.88,1.89,4.4,4.5,4.0,4.1,2.28,2.46,1.69,1.77,1.68,1.74,2.36,2.48,17.5,20.0,17.0,19.5,21.0,34.0,36.0,110.0,10.5,12.0,8.6,9.2,15.0,17.5,26.0,60.0,11.5,12.5,9.4,10.5,15.5,17.0,27.0,60.0,18.5,22.0,15.5,17.5,22.0,30.0,34.0,95.0,8.8,9.8,29.0,40.0,100.0,1000.0,33853134,347774.0,64374.0,58805.0,1.236981516,1.236981500,1.236981515,1.236981525,0.0,0.0,0.0,0.0,17.5,26.0,1.04,1.06,4.8,5.7,1.21,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236981521,1.236981503
German Bundesliga,2024-12-21,11:30:00,Hoffenheim,Mgladbach,2.42,2.46,3.05,3.1,3.8,3.85,2.44,2.46,1.69,1.7,1.55,1.61,2.66,2.82,20.0,25.0,14.5,17.5,19.5,23.0,28.0,60.0,13.0,14.5,8.2,9.0,12.0,13.5,19.0,29.0,15.0,18.0,11.0,12.0,13.0,14.5,26.0,40.0,27.0,40.0,19.5,23.0,23.0,29.0,28.0,70.0,12.0,14.0,16.5,19.5,55.0,440.0,33853137,208026.0,84649.0,58805.0,1.236981396,1.236981380,1.236981395,1.236981405,0.0,0.0,0.0,0.0,18.0,26.0,1.04,1.06,5.2,6.4,1.2,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236981401,1.236981383
Spanish Primera Division RFEF Group 2,2024-12-21,11:30:00,Algeciras,Antequera CF,1.34,3.2,1.47,4.0,2.28,1000.0,1.5,1.87,2.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877136,516260.0,7747297.0,58805.0,1.237360218,1.237360263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Bundesliga,2024-12-21,11:30:00,Werder Bremen,Union Berlin,2.16,2.18,3.85,3.95,3.55,3.6,1.84,1.88,2.14,2.2,1.87,1.97,2.04,2.14,11.0,13.0,11.5,13.5,17.5,28.0,34.0,90.0,8.2,9.2,7.0,8.0,14.5,16.5,26.0,55.0,11.0,12.5,9.8,11.0,17.0,22.0,30.0,75.0,19.5,28.0,19.5,25.0,25.0,46.0,40.0,150.0,16.0,19.0,28.0,65.0,60.0,1000.0,33853701,6555433.0,50347.0,58805.0,1.236993754,1.236993673,1.236993752,1.236993770,0.0,0.0,0.0,0.0,10.0,15.5,1.08,1.1,3.55,3.75,1.37,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236993762,1.236993699
Welsh Premiership,2024-12-21,11:30:00,Bala Town,Barry Town Utd,2.0,2.38,1.73,1000.0,1.72,1000.0,1.75,2.28,1.78,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875349,4099627.0,8749415.0,58805.0,1.237334364,1.237334409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welsh Premiership,2024-12-21,11:30:00,Aberystwyth,Caernarfon Town,4.8,1000.0,1.46,1.78,3.85,330.0,2.12,3.2,1.46,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875275,339725.0,3664465.0,58805.0,1.237334571,1.237334619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
German Bundesliga,2024-12-21,11:30:00,Stuttgart,St Pauli,1.53,1.54,7.0,7.2,4.8,4.9,2.28,2.44,1.7,1.79,1.87,1.95,2.04,2.16,18.0,20.0,17.5,38.0,29.0,390.0,46.0,230.0,9.0,9.8,9.8,11.0,17.5,27.0,36.0,110.0,8.6,9.8,9.0,10.0,20.0,23.0,36.0,1000.0,12.5,14.5,13.5,15.5,21.0,60.0,40.0,140.0,6.2,6.8,38.0,120.0,60.0,1000.0,33853702,44519.0,44526.0,58805.0,1.236993522,1.236993506,1.236993521,1.236993531,0.0,0.0,0.0,0.0,15.5,26.0,1.04,1.06,4.7,5.3,1.24,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236993527,1.236993509
Spanish Segunda RFEF - Group 2,2024-12-21,11:45:00,CD Subiza,CD Izarra,1.39,3.55,1.4,3.65,2.24,1000.0,1.52,1.94,2.06,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874655,8903637.0,9320407.0,58805.0,1.237321852,1.237321897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Premiership,2024-12-21,12:00:00,Aberdeen,Hibernian,2.18,2.38,3.2,3.6,3.55,3.8,2.06,2.26,1.79,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868153,1189.0,9166.0,58805.0,1.237209068,1.237209113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Premiership,2024-12-21,12:00:00,Rangers,Dundee,1.2,1.21,15.5,19.0,8.2,9.2,3.2,3.6,1.38,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868141,52458346.0,13133.0,58805.0,1.237209338,1.237209383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Premiership,2024-12-21,12:00:00,Ross Co,St Mirren,3.4,3.85,2.28,2.5,3.1,3.5,1.67,1.87,2.16,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868140,674742.0,674748.0,58805.0,1.237209428,1.237209473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Championship,2024-12-21,12:00:00,Livingston,Ayr,1.99,2.22,1.09,1000.0,3.15,1000.0,1.61,1.84,2.2,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868493,57423.0,48005.0,58805.0,1.237218810,1.237218855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English National League,2024-12-21,12:00:00,Solihull Moors,AFC Fylde,1.5,1.69,5.6,7.8,4.4,5.4,2.3,2.7,1.58,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868187,2437395.0,4317866.0,58805.0,1.237208062,1.237208107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
